date,run_timestamp,ticker,weight,side,model_name
2026-04-15,2026-04-15T23:07:23.026132,BF-B,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,CARR,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,CIEN,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,CMI,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,COHR,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,CRH,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,FCX,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,FIX,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,GEV,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,GLW,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,INTC,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,JBL,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,KLAC,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,LII,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,LITE,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,LRCX,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,MPWR,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,MU,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,SBAC,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,SMCI,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,SNDK,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,STX,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,TER,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,VRT,0.0302807535213402,long,improved_diversified
2026-04-15,2026-04-15T23:07:23.026132,WDC,0.0302807535213402,long,improved_diversified
2026-04-16,2026-04-16T17:30:35.266962,AMD,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,AVGO,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,CIEN,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,COHR,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,GLW,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,INTC,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,LITE,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,LRCX,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,MPWR,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,SBAC,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,SNDK,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,STX,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,TER,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,VRT,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:30:35.266962,WDC,0.0548669826395411,long,baseline
2026-04-16,2026-04-16T17:27:24.638677,AMAT,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,AMD,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,AMZN,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,ANET,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,AVGO,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,BF-B,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,CIEN,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,CMI,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,COHR,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,CRH,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,FCX,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,FIX,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,GEV,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,GLW,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,INTC,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,JBL,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,KLAC,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,LII,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,LITE,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,LRCX,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,MPWR,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,MU,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,SBAC,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,SMCI,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,SNDK,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,STX,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,TER,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,VRT,0.0302807500059599,long,improved_diversified
2026-04-16,2026-04-16T17:27:24.638677,WDC,0.0302807500059599,long,improved_diversified
2026-04-17,2026-04-17T18:37:16.784082,AMD,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,AVGO,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,CIEN,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,COHR,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,GLW,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,INTC,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,LITE,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,LRCX,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,MPWR,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,SBAC,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,SNDK,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,STX,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,TER,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,VRT,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:37:16.784082,WDC,0.054866986941095944,long,baseline
2026-04-17,2026-04-17T18:36:56.796745,AMAT,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,AMD,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,AMZN,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,ANET,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,AVGO,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,BF-B,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,CIEN,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,CMI,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,COHR,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,CRH,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,FCX,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,FIX,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,GEV,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,GLW,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,INTC,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,JBL,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,KLAC,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,LII,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,LITE,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,LRCX,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,MPWR,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,MU,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,SBAC,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,SMCI,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,SNDK,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,STX,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,TER,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,VRT,0.0302807489985875,long,improved_diversified
2026-04-17,2026-04-17T18:36:56.796745,WDC,0.0302807489985875,long,improved_diversified
